CLP	MEAN_RETIC_VOL	-1.80192679149008
CMP	MEAN_RETIC_VOL	-2.44722201774332
Ery	MEAN_RETIC_VOL	16.2006970177738
GMP-A	MEAN_RETIC_VOL	4.10550953592812
GMP-B	MEAN_RETIC_VOL	4.61953012404138
GMP-C	MEAN_RETIC_VOL	3.44663365684993
HSC	MEAN_RETIC_VOL	-5.6910460978469
LMPP	MEAN_RETIC_VOL	-7.06253477820292
mDC	MEAN_RETIC_VOL	-2.84621052379211
Mega	MEAN_RETIC_VOL	0.681487294345981
MEP	MEAN_RETIC_VOL	5.46049536370392
Mono	MEAN_RETIC_VOL	1.28264409589258
MPP	MEAN_RETIC_VOL	-5.63844425051889
NK	MEAN_RETIC_VOL	-0.109435621858547
pDC	MEAN_RETIC_VOL	-0.409693281105698
B	MONO_COUNT	5.08423768608408
CD4	MONO_COUNT	1.90779369167499
CD8	MONO_COUNT	3.24421872078375
CLP	MONO_COUNT	-2.64107539749711
CMP	MONO_COUNT	-6.63379455527773
Ery	MONO_COUNT	6.42391520844078
GMP-A	MONO_COUNT	5.4269027965757
GMP-B	MONO_COUNT	6.40132132120588
GMP-C	MONO_COUNT	5.9076346677895
HSC	MONO_COUNT	-7.47591704261244
LMPP	MONO_COUNT	-7.27020262266496
mDC	MONO_COUNT	3.36900868855591
Mega	MONO_COUNT	1.35253564843866
MEP	MONO_COUNT	-2.81093898614698
Mono	MONO_COUNT	7.32387722902635
MPP	MONO_COUNT	-8.18879534545267
NK	MONO_COUNT	4.16255728338714
pDC	MONO_COUNT	-0.943390124585898
B	MPV	1.93119395820826
CD4	MPV	-2.5621856733123
CD8	MPV	-1.5732794318749
CLP	MPV	-4.56453578422542
CMP	MPV	-1.27562610083749
Ery	MPV	3.50045834689491
GMP-A	MPV	6.04001606081126
GMP-B	MPV	7.14357755198015
GMP-C	MPV	6.37318145396633
HSC	MPV	-5.18324836935064
LMPP	MPV	-5.68724229359064
mDC	MPV	1.24433383072044
Mega	MPV	6.91323379485063
MEP	MPV	2.3555529763588
Mono	MPV	7.2933252423985
MPP	MPV	-4.46029041615569
NK	MPV	0.058000059332444
pDC	MPV	-2.00223070384799
B	NEUTRO_COUNT	3.14100421987895
CD4	NEUTRO_COUNT	1.08739914873477
CD8	NEUTRO_COUNT	1.33350041301152
CLP	NEUTRO_COUNT	-1.82084348231822
CMP	NEUTRO_COUNT	-3.2780158839151
Ery	NEUTRO_COUNT	1.77114654106122
GMP-A	NEUTRO_COUNT	2.42401961539993
GMP-B	NEUTRO_COUNT	3.35139036663514
GMP-C	NEUTRO_COUNT	1.85111199178544
HSC	NEUTRO_COUNT	-3.84213687171059
LMPP	NEUTRO_COUNT	-3.65284674497128
mDC	NEUTRO_COUNT	1.15967897125004
Mega	NEUTRO_COUNT	2.06344217783496
MEP	NEUTRO_COUNT	-0.355939164551331
Mono	NEUTRO_COUNT	2.63118067572811
MPP	NEUTRO_COUNT	-3.58593696057275
NK	NEUTRO_COUNT	1.67958528193076
pDC	NEUTRO_COUNT	0.857376460657037
B	PLT_COUNT	0.939934456815981
CD4	PLT_COUNT	-2.31178976221507
CD8	PLT_COUNT	-1.33651710935984
CLP	PLT_COUNT	-2.78361210618484
CMP	PLT_COUNT	-2.15485368941863
Ery	PLT_COUNT	7.8494348048559
GMP-A	PLT_COUNT	7.71914923529303
GMP-B	PLT_COUNT	8.19256400195548
GMP-C	PLT_COUNT	6.6204140763865
HSC	PLT_COUNT	-4.73451197161206
LMPP	PLT_COUNT	-4.97624489585101
mDC	PLT_COUNT	0.833513455503929
Mega	PLT_COUNT	3.99828784347704
MEP	PLT_COUNT	1.85553040587358
Mono	PLT_COUNT	5.14003355577374
MPP	PLT_COUNT	-4.43971655867464
NK	PLT_COUNT	-1.75702099625253
pDC	PLT_COUNT	-2.07068163578776
B	RBC_COUNT	2.55000875234584
CD4	RBC_COUNT	-0.387482509916615
CD8	RBC_COUNT	0.572005664252808
CLP	RBC_COUNT	-2.47560493463954
CMP	RBC_COUNT	-1.60730288733742
Ery	RBC_COUNT	7.51762578048278
GMP-A	RBC_COUNT	4.327266261822
GMP-B	RBC_COUNT	3.88858788579667
GMP-C	RBC_COUNT	2.69342154917706
HSC	RBC_COUNT	-3.32057700425037
LMPP	RBC_COUNT	-5.0688207598845
mDC	RBC_COUNT	-1.3038967372683
Mega	RBC_COUNT	-0.820575568265582
MEP	RBC_COUNT	3.64112804168348
Mono	RBC_COUNT	2.3616020253092
MPP	RBC_COUNT	-3.18366878837126
NK	RBC_COUNT	-0.0762936450184771
pDC	RBC_COUNT	-1.43258778152817
B	RETIC_COUNT	2.75748001158755
CD4	RETIC_COUNT	-0.902818844187633
CD8	RETIC_COUNT	-0.864307930428211
CLP	RETIC_COUNT	-3.48722927339721
CMP	RETIC_COUNT	-2.02671951277278
Ery	RETIC_COUNT	11.5566520932768
GMP-A	RETIC_COUNT	5.60353036267444
GMP-B	RETIC_COUNT	6.21474023848977
GMP-C	RETIC_COUNT	4.77314106583935
HSC	RETIC_COUNT	-4.52317805503883
LMPP	RETIC_COUNT	-4.41699732880576
mDC	RETIC_COUNT	-1.61158993815062
Mega	RETIC_COUNT	2.2858804157254
MEP	RETIC_COUNT	4.23548782172726
Mono	RETIC_COUNT	2.41983642157784
MPP	RETIC_COUNT	-3.94536442173408
NK	RETIC_COUNT	-1.57276157347068
pDC	RETIC_COUNT	-0.472148599923296
B	WBC_COUNT	5.6713474727303
CD4	WBC_COUNT	1.45859625450473
CD8	WBC_COUNT	1.47948742171582
CLP	WBC_COUNT	-0.975384662676708
CMP	WBC_COUNT	-5.23637998964781
Ery	WBC_COUNT	5.88309767848413
GMP-A	WBC_COUNT	4.21000940616062
GMP-B	WBC_COUNT	5.51273252231917
GMP-C	WBC_COUNT	3.59749655748964
HSC	WBC_COUNT	-5.82175884996638
LMPP	WBC_COUNT	-6.40479435307018
mDC	WBC_COUNT	1.06835140031109
Mega	WBC_COUNT	5.20051091739173
MEP	WBC_COUNT	-1.09915311262077
Mono	WBC_COUNT	5.49693639107094
MPP	WBC_COUNT	-5.64562095692901
NK	WBC_COUNT	2.10490577609852
pDC	WBC_COUNT	1.2199938178623
