B	BASO_COUNT	0.330756445072917
CD4	BASO_COUNT	0.209404104218718
CD8	BASO_COUNT	-0.484739997790058
CLP	BASO_COUNT	1.46837520604022
CMP	BASO_COUNT	1.52571623075209
Ery	BASO_COUNT	-0.638577281852294
GMP-A	BASO_COUNT	2.58671486761993
GMP-B	BASO_COUNT	1.64180420258371
GMP-C	BASO_COUNT	0.936892839644652
HSC	BASO_COUNT	-0.96830652664531
LMPP	BASO_COUNT	1.1670266254147
mDC	BASO_COUNT	0.375185125968869
Mega	BASO_COUNT	-1.10661185472032
MEP	BASO_COUNT	-0.809669965299923
Mono	BASO_COUNT	2.0231427237291
MPP	BASO_COUNT	-0.420588602263721
NK	BASO_COUNT	-1.18887220563703
pDC	BASO_COUNT	-0.7629576202026
B	EO_COUNT	1.44877471010333
CD4	EO_COUNT	2.19803001602934
CD8	EO_COUNT	1.93041021084334
CLP	EO_COUNT	-1.31211813996545
CMP	EO_COUNT	-0.0508592602254239
Ery	EO_COUNT	-0.231529710502685
GMP-A	EO_COUNT	1.55295984665118
GMP-B	EO_COUNT	1.24865065367599
GMP-C	EO_COUNT	-0.075416749125113
HSC	EO_COUNT	-1.84521965353676
LMPP	EO_COUNT	-2.25680021352452
mDC	EO_COUNT	0.318358391675902
Mega	EO_COUNT	0.646035973854826
MEP	EO_COUNT	-1.10333538507996
Mono	EO_COUNT	1.20836565080744
MPP	EO_COUNT	-2.44257585985241
NK	EO_COUNT	0.609749310116547
pDC	EO_COUNT	-1.84925518086497
B	HCT	0.4555446902541
CD4	HCT	0.0663730339785251
CD8	HCT	0.191113538881181
CLP	HCT	-1.0800663885676
CMP	HCT	0.160068435320559
Ery	HCT	2.47929081964122
GMP-A	HCT	0.571064326606197
GMP-B	HCT	1.00945576338824
GMP-C	HCT	0.231688360992498
HSC	HCT	-1.64772819470476
LMPP	HCT	-2.07651196051095
mDC	HCT	-0.897784763589775
Mega	HCT	-0.607039238725404
MEP	HCT	3.4933399972832
Mono	HCT	0.653507478350729
MPP	HCT	-1.63210590546912
NK	HCT	0.383822472710784
pDC	HCT	-1.5255254767896
B	HGB	-0.0803121340873268
CD4	HGB	0.054278032061444
CD8	HGB	-0.283294073095232
CLP	HGB	-0.575259451409645
CMP	HGB	1.16430589492939
Ery	HGB	3.14861157622039
GMP-A	HGB	-0.473241143412961
GMP-B	HGB	-0.299119616922229
GMP-C	HGB	-0.938980358320816
HSC	HGB	-0.951903565157878
LMPP	HGB	-1.52926695343582
mDC	HGB	-1.33678943552535
Mega	HGB	-0.908097148364872
MEP	HGB	3.32396994216832
Mono	HGB	0.175968853501866
MPP	HGB	-0.995889879833503
NK	HGB	0.31817811719253
pDC	HGB	-1.32770604214312
B	LYMPH_COUNT	2.45838237883502
CD4	LYMPH_COUNT	4.20955864330059
CD8	LYMPH_COUNT	4.55573567660273
CLP	LYMPH_COUNT	1.57859337712159
CMP	LYMPH_COUNT	-3.49073996029113
Ery	LYMPH_COUNT	-0.936814958445797
GMP-A	LYMPH_COUNT	-0.20530478142838
GMP-B	LYMPH_COUNT	0.0501332225201519
GMP-C	LYMPH_COUNT	-0.19424774573269
HSC	LYMPH_COUNT	-2.79813387833052
LMPP	LYMPH_COUNT	-3.26652988318107
mDC	LYMPH_COUNT	-1.6450577419903
Mega	LYMPH_COUNT	-1.60417384550119
MEP	LYMPH_COUNT	-1.71076373578174
Mono	LYMPH_COUNT	-0.686943808986536
MPP	LYMPH_COUNT	-3.1700078959854
NK	LYMPH_COUNT	2.07937532218304
pDC	LYMPH_COUNT	-0.752148025913467
B	MCH	-2.34137641205645
CD4	MCH	-2.76844134710378
CD8	MCH	-3.24051682782215
CLP	MCH	-2.8885253211239
CMP	MCH	3.40178726064078
Ery	MCH	11.3836422980423
GMP-A	MCH	0.353872220663791
GMP-B	MCH	0.10460148475899
GMP-C	MCH	-1.11607271249879
HSC	MCH	-0.182566599125882
LMPP	MCH	-3.59129008105463
mDC	MCH	-3.64456182365995
Mega	MCH	-0.0255917540760384
MEP	MCH	8.24576261698623
Mono	MCH	-0.439341614996389
MPP	MCH	0.0962519196333201
NK	MCH	-3.55279390772842
pDC	MCH	-3.3882895363528
B	MCHC	-0.430119549454963
CD4	MCHC	0.225682050366357
CD8	MCHC	0.204810630142552
CLP	MCHC	-1.98824322176612
CMP	MCHC	-0.50830042665819
Ery	MCHC	7.47600764970227
GMP-A	MCHC	0.601584156945828
GMP-B	MCHC	0.952160796706567
GMP-C	MCHC	1.26920509593916
HSC	MCHC	-3.96569416658426
LMPP	MCHC	-1.68611632317578
mDC	MCHC	0.619448904082049
Mega	MCHC	0.321826639549273
MEP	MCHC	3.28953162361959
Mono	MCHC	-0.085152022459193
MPP	MCHC	-3.60304645566339
NK	MCHC	0.475653653717113
pDC	MCHC	1.74013943020565
B	MCV	-1.86840700068528
CD4	MCV	-1.87996060700849
CD8	MCV	-2.1873544590447
CLP	MCV	-3.65918317790094
CMP	MCV	3.13177500160283
Ery	MCV	14.2249218204319
GMP-A	MCV	0.548611127995202
GMP-B	MCV	0.501937560552708
GMP-C	MCV	-0.576365123743435
HSC	MCV	-1.17259725295356
LMPP	MCV	-4.58913142950067
mDC	MCV	-3.22732928735926
Mega	MCV	-0.000536852212479708
MEP	MCV	8.18252432151094
Mono	MCV	-0.305084119118706
MPP	MCV	-0.823727755914205
NK	MCV	-2.25797013437933
pDC	MCV	-2.69545654423165
B	MEAN_RETIC_VOL	-2.02771834668586
CD4	MEAN_RETIC_VOL	-1.8465943017259
CD8	MEAN_RETIC_VOL	-1.69747358731267
CLP	MEAN_RETIC_VOL	-2.0775088133785
CMP	MEAN_RETIC_VOL	2.60611943523718
Ery	MEAN_RETIC_VOL	12.419253348877
GMP-A	MEAN_RETIC_VOL	0.0655528226812363
GMP-B	MEAN_RETIC_VOL	0.181336529089758
GMP-C	MEAN_RETIC_VOL	-0.793895799610021
HSC	MEAN_RETIC_VOL	-2.26714656583378
LMPP	MEAN_RETIC_VOL	-5.14067707814133
mDC	MEAN_RETIC_VOL	-2.54879152789437
Mega	MEAN_RETIC_VOL	1.34120463061503
MEP	MEAN_RETIC_VOL	8.4425055908375
Mono	MEAN_RETIC_VOL	0.246180333437519
MPP	MEAN_RETIC_VOL	-1.64786764027843
NK	MEAN_RETIC_VOL	-1.68062977469814
pDC	MEAN_RETIC_VOL	-2.73384347260043
B	MONO_COUNT	-0.711975772962722
CD4	MONO_COUNT	-0.800199171253656
CD8	MONO_COUNT	-0.551213583237657
CLP	MONO_COUNT	1.0243370291768
CMP	MONO_COUNT	-0.687319293968972
Ery	MONO_COUNT	-1.13828886598523
GMP-A	MONO_COUNT	5.19674229441443
GMP-B	MONO_COUNT	4.36732839810534
GMP-C	MONO_COUNT	3.42463373806025
HSC	MONO_COUNT	-0.296170978986417
LMPP	MONO_COUNT	1.19233589409309
mDC	MONO_COUNT	2.26967450685027
Mega	MONO_COUNT	-2.16079073804961
MEP	MONO_COUNT	-2.11244102967269
Mono	MONO_COUNT	6.13947188595244
MPP	MONO_COUNT	-0.44876162243899
NK	MONO_COUNT	-0.254255162340512
pDC	MONO_COUNT	-0.816247157573642
B	MPV	-3.66131582444667
CD4	MPV	-3.82663095334196
CD8	MPV	-3.77850770581308
CLP	MPV	-2.35991667430639
CMP	MPV	4.35013233872722
Ery	MPV	1.47975417094015
GMP-A	MPV	0.242957619719279
GMP-B	MPV	0.0555140137515446
GMP-C	MPV	-0.854275479503586
HSC	MPV	1.04476189139818
LMPP	MPV	-2.56831611975339
mDC	MPV	-1.71268331105765
Mega	MPV	6.30345772478904
MEP	MPV	4.21218539322118
Mono	MPV	-0.992986946341343
MPP	MPV	2.26850757635504
NK	MPV	-1.45344097162811
pDC	MPV	-2.77715176515922
B	NEUTRO_COUNT	-0.397940518388372
CD4	NEUTRO_COUNT	-0.701905021144094
CD8	NEUTRO_COUNT	-0.641692601740939
CLP	NEUTRO_COUNT	-0.690424914993004
CMP	NEUTRO_COUNT	0.791164483054818
Ery	NEUTRO_COUNT	0.107434144669256
GMP-A	NEUTRO_COUNT	1.13094151122665
GMP-B	NEUTRO_COUNT	0.971780598960869
GMP-C	NEUTRO_COUNT	0.639130434959003
HSC	NEUTRO_COUNT	-0.316748538759791
LMPP	NEUTRO_COUNT	-0.440885238038355
mDC	NEUTRO_COUNT	-0.0326504095925616
Mega	NEUTRO_COUNT	0.0858073473960372
MEP	NEUTRO_COUNT	1.05536604689106
Mono	NEUTRO_COUNT	1.14402405753863
MPP	NEUTRO_COUNT	-0.273771510933828
NK	NEUTRO_COUNT	-0.313972940097196
pDC	NEUTRO_COUNT	-0.729217167306247
B	PLT_COUNT	-2.2026636087057
CD4	PLT_COUNT	-4.23548408615583
CD8	PLT_COUNT	-3.8378581587358
CLP	PLT_COUNT	-2.42223662097409
CMP	PLT_COUNT	4.51629338981647
Ery	PLT_COUNT	3.40835816595235
GMP-A	PLT_COUNT	0.670638972870993
GMP-B	PLT_COUNT	0.150328835716431
GMP-C	PLT_COUNT	-0.399998464362676
HSC	PLT_COUNT	1.2250984033482
LMPP	PLT_COUNT	-2.70498752227527
mDC	PLT_COUNT	-1.90832995006504
Mega	PLT_COUNT	4.61736881842362
MEP	PLT_COUNT	4.61403274440681
Mono	PLT_COUNT	-1.57829797349156
MPP	PLT_COUNT	2.40767850552553
NK	PLT_COUNT	-2.97182335614908
pDC	PLT_COUNT	-2.30262029538662
B	RBC_COUNT	-0.664123586317949
CD4	RBC_COUNT	-1.19699261674608
CD8	RBC_COUNT	-1.4778207036265
CLP	RBC_COUNT	-1.78500678506884
CMP	RBC_COUNT	1.8968950735611
Ery	RBC_COUNT	7.84713039734067
GMP-A	RBC_COUNT	0.370210319029607
GMP-B	RBC_COUNT	0.679678167725647
GMP-C	RBC_COUNT	-0.412510608949672
HSC	RBC_COUNT	-0.896237440169212
LMPP	RBC_COUNT	-3.35826654337157
mDC	RBC_COUNT	-2.16522823859476
Mega	RBC_COUNT	-1.6103788329794
MEP	RBC_COUNT	5.44864691650895
Mono	RBC_COUNT	-0.0143025211243285
MPP	RBC_COUNT	-0.838392127643203
NK	RBC_COUNT	-1.62408635424482
pDC	RBC_COUNT	-1.77340279975237
B	RETIC_COUNT	-0.711331646610152
CD4	RETIC_COUNT	-0.410175815428656
CD8	RETIC_COUNT	-0.689678331073228
CLP	RETIC_COUNT	-0.97507398330813
CMP	RETIC_COUNT	-0.793404932635385
Ery	RETIC_COUNT	10.3255789563224
GMP-A	RETIC_COUNT	0.412312957613656
GMP-B	RETIC_COUNT	0.0250804707260512
GMP-C	RETIC_COUNT	-0.453096864022465
HSC	RETIC_COUNT	-2.72733381999571
LMPP	RETIC_COUNT	-2.85570492956857
mDC	RETIC_COUNT	-0.89166125623617
Mega	RETIC_COUNT	0.772263273288079
MEP	RETIC_COUNT	5.67847870571572
Mono	RETIC_COUNT	0.213275904677495
MPP	RETIC_COUNT	-2.39230010299954
NK	RETIC_COUNT	-0.791870522942632
pDC	RETIC_COUNT	0.438688566025509
B	WBC_COUNT	-0.887652368377872
CD4	WBC_COUNT	-0.0721984378617564
CD8	WBC_COUNT	0.208360444419751
CLP	WBC_COUNT	0.934438928175068
CMP	WBC_COUNT	-0.0476212254782197
Ery	WBC_COUNT	-1.23570735626164
GMP-A	WBC_COUNT	2.42476788834819
GMP-B	WBC_COUNT	2.11879625282981
GMP-C	WBC_COUNT	2.2445726057836
HSC	WBC_COUNT	-0.764822452684586
LMPP	WBC_COUNT	0.725428552063694
mDC	WBC_COUNT	1.67951850047165
Mega	WBC_COUNT	-1.61219086346935
MEP	WBC_COUNT	-0.86463938459157
Mono	WBC_COUNT	1.70636765671552
MPP	WBC_COUNT	-0.870557899233043
NK	WBC_COUNT	0.267894814614155
pDC	WBC_COUNT	0.336684905023737
