name	type	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	BASO_COUNT_PP001	EO_COUNT_PP001	HCT_PP001	HGB_PP001	LYMPH_COUNT_PP001	MCH_PP001	MCHC_PP001	MCV_PP001	MEAN_RETIC_VOL_PP001	MONO_COUNT_PP001	MPV_PP001	NEUTRO_COUNT_PP001	PLT_COUNT_PP001	RBC_COUNT_PP001	RETIC_COUNT_PP001	WBC_COUNT_PP001	smooth_BASO_COUNT_PP001	smooth_EO_COUNT_PP001	smooth_HCT_PP001	smooth_HGB_PP001	smooth_LYMPH_COUNT_PP001	smooth_MCH_PP001	smooth_MCHC_PP001	smooth_MCV_PP001	smooth_MEAN_RETIC_VOL_PP001	smooth_MONO_COUNT_PP001	smooth_MPV_PP001	smooth_NEUTRO_COUNT_PP001	smooth_PLT_COUNT_PP001	smooth_RBC_COUNT_PP001	smooth_RETIC_COUNT_PP001	smooth_WBC_COUNT_PP001
singles-BM0828-HSC-fresh-151027-13	HSC	36.684	-6.916	-0.54257	4.3945	2.6237	0.92039	2.1017	-0.35517	-1.7479	-2.3723	-1.0712343536277	-0.252320214802806	-1.39841468325778	-1.25285587219568	-0.724553971656282	-0.846861295007789	-0.947146113726847	-0.782464079925229	-0.670615781506481	0.319188400517106	-0.561151596137769	1.27261821128234	-0.643539851378173	-0.342123280727635	0.11881434049927	0.733413268827095	-0.13052019369945	-0.202646778946787	-0.307921370126826	-0.389615465773907	0.0368642852669393	-0.231969045392267	-0.561960436701119	-0.283902298766399	-0.498956608256138	-0.0481277470378501	-0.00684404663278117	0.372716665654074	-0.105049539910515	-0.32746238288944	-0.159909171474022	0.236529261443838
singles-BM0828-HSC-fresh-151027-14	HSC	36.39	-6.9544	-0.46647	4.1834	2.2427	0.65059	1.7017	-0.44581	-1.5786	-2.3069	-0.373856342457234	-0.782657205913059	1.2250842809031	-0.0402153431708429	-1.4369992690963	0.171178183192661	-0.577599454463111	1.4445860993076	-1.02785537872999	0.277063088696227	3.38492072540334	0.0351598133070592	0.951199941287312	0.168258878302599	0.585522511194383	-0.670237652883514	-0.130331975988025	-0.350588848985111	-0.266283433797951	-0.365841420714672	-0.233605455387349	-0.184109484568722	-0.50962493174535	-0.0648454081498733	-0.533098020683603	-0.0158252426234088	0.179103933361065	-0.037435546995449	0.0953104488012168	-0.358997470754465	0.194732120041691	-0.104920834303444
singles-BM0828-HSC-fresh-151027-15	HSC	36.568	-6.7341	-0.43936	4.4149	2.3392	0.73449	2.0418	-0.27036	-1.8458	-2.3118	0.895983109811275	-0.716900150159463	-0.158861269360365	0.16283006429025	1.58252036696666	-1.55190146991555	-0.880540878155105	-0.691751427138506	-1.26860975292571	-0.63586218474859	0.296350402219376	-0.209119258321713	-0.230700583535426	-1.01754196139681	-1.09039289166268	0.652073069415342	-0.0449347158183789	-0.384579898842242	-0.266994801434394	-0.238010209526899	0.0109295941334917	-0.46493406982995	-0.544535790888272	-0.466288393558085	-0.500891651208157	-0.202747774462612	0.0516310129441983	-0.159697363741315	-0.0792543349104047	-0.373604999725414	-0.106678632494195	-0.133731728398372
singles-BM0828-HSC-fresh-151027-17	HSC	36.277	-7.249	-0.71106	4.2933	2.3646	1.1316	1.9909	-0.45242	-1.5333	-2.2893	2.80548779543292	-0.394257129390246	0.42584052661173	0.393672831615041	0.684272004871727	0.0623542837156403	-0.765292974316378	-0.70433329902649	-0.659775256228885	1.0648506171018	-0.765989819101166	1.41801195670788	-0.0360128055754453	-1.43444019085626	0.0669977971460106	3.009465055228	0.738678704300773	-0.247719923451969	-0.109684592437674	-0.0646175113659545	-0.00409174480857979	-0.0423655188643222	-0.520603980874442	-0.0652686003289974	-0.353904635996071	0.0719709047589938	0.231085507712027	0.382756667559871	0.365063364441206	-0.089259118887262	-0.130572965881274	0.277413499892081
singles-BM0828-HSC-fresh-151027-18	HSC	36.699	-4.6467	0.089536	4.6736	2.9234	0.12929	1.3797	-0.3906	-1.761	-2.2895	-0.300172569625759	0.372920338375975	1.99137153151869	1.96083246505354	-0.651045175210607	0.220312277585069	-0.364269587016932	-0.870554334969462	-0.845761721040463	0.446233504024367	-0.402540954346471	-0.645627712526439	0.447033813587331	0.937865056513134	0.159074320022633	-0.836268123212316	-0.0159776136579704	-0.127166256006888	0.0571026038158124	0.109984143758277	0.014099635840784	-0.212002691877017	-0.132696383035428	-0.334137961413299	-0.374008992487245	0.136237473024474	-0.213608374758492	-0.0468456778182356	-0.277730233623945	-0.296409506121174	-0.0711404832011867	-0.261004650842491
singles-BM0828-HSC-fresh-151027-20	HSC	37.316	-6.1483	-0.43037	4.8722	3.0368	0.53126	1.994	-0.29645	-1.9098	-2.2833	-1.05964759038039	-1.09170396093155	-0.599241555874322	-1.43218085171559	-0.597882474173016	-0.566905305629459	-0.933831471638195	-0.485493944716334	-0.10748847834955	-1.7134161240093	0.711551235460669	-0.688497805690755	2.29023676023303	-1.10512398412793	-0.658412729309949	-1.23853366071143	0.298893329929676	0.0038220198539182	-0.0299214113560327	0.0080814672761332	-0.232019543887544	-0.0473832785184553	-0.312365857220101	-0.260589253421701	-0.0720489541795584	0.05145273507668	0.274114414160085	-0.29669827079508	0.157995095017407	-0.232389320980288	0.0748560280901014	-0.316053565347016
singles-BM0828-HSC-fresh-151027-21	HSC	35.689	-6.7757	-2.8578	4.0711	3.4431	1.8589	1.786	-0.37717	-1.0691	-2.2228	-0.49312046941357	3.41142975485366	1.18039716250598	0.645052555874729	1.90855577118451	0.234912067037823	-0.373121802925609	1.70186396075985	0.649395195626181	-0.974649624605284	1.09490121340927	0.910241467102487	-0.301825205349437	1.24748773719298	1.73592475277338	0.542357361932386	-0.335283118846865	0.208254470523688	0.0554048726154902	-0.0838334584708668	0.2777329281706	0.134753917833362	-0.150417828949011	0.372059127429975	0.291936834713092	-0.32292457884502	0.223301813158645	0.0911911903122655	-0.112728772028934	0.481576349495218	0.28888645192543	0.167705851902339
singles-BM0828-HSC-fresh-151027-22	HSC	37.117	-7.0294	-1.3152	4.5284	2.6696	1.1659	2.0418	-0.41871	-1.4257	-2.213	-0.439533566434985	-0.250994103162219	-0.628598114986265	-0.250399368711076	-0.217244944365202	-1.10911692596045	-0.667204938698175	-1.39240445600314	-1.77203868572085	-0.0524566843444138	0.126690606117359	0.0948666863521834	-0.555832673680833	-0.680962656435186	-0.944052570346467	-0.425877585333208	-0.195499340977624	-0.0953680946450805	-0.211078931831276	-0.0584272812431792	-0.0948282449070474	-0.124603948251456	-0.403302298324177	-0.304491919753013	-0.640634574049754	-0.21546611716507	0.224102811906245	-0.0411135637262781	0.15256684045522	-0.249936960677308	-0.208714325889559	-0.204228842864826
singles-BM0828-HSC-fresh-151027-23	HSC	35.975	-7.482	-0.79263	4.2629	2.3959	1.2254	2.1475	-0.34473	-1.6777	-2.3092	-0.489244851514335	-1.22173581938617	0.0614071902496745	0.249231021009626	-0.135664824358839	-0.338819019224087	-0.374438716751519	-1.10082663022471	-0.371406833137149	-0.736827119264849	-0.162346574555573	-0.0131372259034182	-0.183180339376635	0.549076121866796	1.60983602475912	-0.148721139151851	0.703892297719649	-0.178328855668244	-0.280864728609218	-0.165679459134351	0.0300050260102157	-0.108524127197573	-0.463934113681833	-0.237661401295359	-0.428146489479207	0.186106108830197	0.135181444294365	0.0059572291402789	0.290119875051791	-0.123243137506605	-0.0738676290460887	-0.126165427893878
singles-BM0828-HSC-fresh-151027-24	HSC	36.135	-7.0239	-0.50614	4.0128	2.376	0.99891	2.0181	-0.31653	-1.6521	-2.3541	-0.348476771237226	0.615010202848653	2.35174780764347	2.01792026427231	-0.118025205575353	0.420380975358516	0.0964404210049014	0.526348978365395	-0.0870360331567557	-0.892486770395705	-0.432101997399451	-0.576748603815788	-0.277061432202433	1.61818421385645	0.202513056628036	-0.533627080512172	-0.187669173881066	-0.264448758499258	0.24501092886164	0.12125692442912	-0.145232120537995	-0.0606393675279838	-0.213570361642395	-0.21839807567314	-0.341593694136373	-0.161889692403631	0.100324134719514	-0.00233670921665701	-0.133298847411497	-0.0642952437639176	0.117882671563004	-0.0780955064289957
singles-BM0828-HSC-fresh-151027-25	HSC	36.545	-7.0306	-0.54223	4.4952	2.7306	1.0326	1.9097	-0.30225	-1.7538	-2.2304	-0.476620916199901	-0.629897682990005	-1.91895924305903	-1.08429754289957	-0.0528832847083121	1.02276930014112	-0.519753265573886	-0.0776793602274844	-0.963455699708438	-0.140313661575056	-0.356270654809386	0.418940947932348	0.367387182636486	-1.09000137791029	0.934353722468084	0.381779824033689	-0.160985220939624	-0.243328752580084	-0.442478594312262	-0.405195472622533	-0.0464184343286107	-0.157949423666346	-0.480381870568256	-0.321388031566101	-0.605344849884092	-0.210380748946162	-0.0527358212669876	0.00196267954860737	0.074629492656787	-0.407797280169696	-0.257661026098926	-0.128200084854388
singles-BM0828-HSC-fresh-151027-26	HSC	36.693	-6.5135	-1.0092	3.95	2.3873	1.1668	2.131	-0.47117	-1.5859	-2.4216	0.571791538707665	-0.459286018318573	-1.40844137620037	-1.12766913280828	-0.528478162692352	-0.134829781134566	-0.179183076372401	-0.39770881202096	-1.49733273401966	-0.194459215425635	1.47932313402427	-0.513312811640073	1.28114250009775	0.243765578115309	-0.482802345162161	-1.11607809433678	-0.123791157702776	0.0399689829770007	-0.222106536837568	-0.185595768966137	-0.0754864946315276	0.00569174442353845	-0.302648480683031	-0.0947677438464883	-0.0935860338648524	0.11876541540022	0.0805077523145847	0.127481638506325	-0.0872245247186575	0.246746146854797	-0.412492952049426	-0.0768587665434627
singles-BM0828-HSC-fresh-151027-28	HSC	36.187	-7.133	-0.64214	4.1474	2.717	1.17	1.7532	-0.46065	-1.5455	-2.3473	-0.257546137725065	0.943508488230563	-0.0486367524815739	0.145731066376858	-0.568244331246303	-0.264879862785	-0.510773224891994	-0.644526412742254	-1.25692246034241	-1.09744971300414	-0.662807662040496	-0.287051093268234	-0.476156850046335	0.639250166224995	-0.438460803679331	-0.417530349122333	0.630992622025586	-0.216518281255649	-0.135395984086862	-0.125442105037221	-0.0242417088197493	-0.145002802824443	-0.478346336031048	-0.326178742102753	-0.58474486193016	-0.105586832420396	-0.0298731519649206	-0.155611597580441	0.109996712643181	-0.187964506753996	-0.129018892953347	-0.181080387134495
singles-BM0828-HSC-fresh-151027-30	HSC	37.244	-6.5933	-1.2809	4.4393	3.0224	1.2789	2.0622	-0.21205	-1.568	-2.3603	-0.755963142110846	-1.32273500106605	1.6033146965297	1.71713324751065	-0.571927067403291	-1.44579560715433	-0.864505594844245	-1.6425819506464	-1.48653948409905	-1.31492368407499	1.77512226141389	-1.26971135851538	1.76908692034108	-1.07641971140653	0.316776653530516	-0.598478732730419	-0.0251062303888353	-0.0919201511821874	0.166794596130835	0.078050740360557	-0.142059892695895	0.182907436367155	-0.422215588114676	0.0833853431714902	-0.285396951960819	-0.0201051588261264	0.161418072397243	-0.298398688990705	0.184536039575299	-0.174400688743939	0.100801406053497	-0.342274693362272
singles-BM0828-HSC-fresh-151027-31	HSC	36.328	-7.1272	-0.93379	4.1937	2.7098	1.3371	1.9408	-0.32577	-1.6777	-2.1876	-0.0913504102391029	-0.0683499739201846	1.02713205690438	-0.297525653955808	0.286847229037119	0.98272448378949	-0.0980131799833586	1.00072564801037	-0.422839695212988	0.598304089016197	2.88701261065455	-0.326628349048491	0.810799477235923	0.194926056760656	0.163613553998425	0.0479445031568333	-0.155835947531714	-0.168810011968609	-0.0925968079693786	-0.231331470960725	0.0124074699574719	-0.166141438989831	-0.393902797485284	-0.267310872765578	-0.407559832346836	-0.0576216172021792	0.270016838716688	-0.150797972361976	0.222786051749828	-0.276710879691647	-0.268635285921644	-0.123201644035427
singles-BM0828-HSC-fresh-151027-32	HSC	36.441	-7.3309	-1.0821	4.1288	2.7198	1.2177	1.9078	-0.4447	-1.4185	-2.2894	-1.04879014284803	-1.290296393803	-1.35663201697941	-0.80628618140076	-0.285031334959055	1.95692332329041	-0.416951061682547	0.758007296102366	-0.467116439830179	-1.77746573145555	-0.136128814539043	-0.783853387592773	-0.431396545629125	0.333296255928706	-0.247665630128492	-0.417843356092457	-0.149416786824963	-0.1667487077337	-0.267578951351841	-0.13849147242684	0.0478022035686642	0.115876130893786	-0.469433532019906	-0.0871475841505145	-0.394201373699106	-0.322284118085533	0.307965056445357	0.223214211103682	0.263827079622007	-0.146437527646191	-0.14119125651634	0.101757423802649
singles-BM0828-HSC-fresh-151027-33	HSC	35.848	-8.0086	-0.74692	4.5404	2.4031	0.96294	2.0488	-0.5672	-1.5429	-2.364	-0.582945856108494	-0.00807531642251367	-0.946451919278318	-0.820049848981928	1.05185377970718	0.041273139208399	-0.000390858499735978	0.146774229771975	-0.136845533775775	-1.084265939247	-0.707742912178237	-0.874908644397184	-1.06077455766208	-0.942166171897506	0.60958674574719	-0.499185605204256	0.259228041364146	-0.250664859111855	-0.29148516193291	-0.205226632283747	0.0253685975320768	-0.0848224145284434	-0.318883561157381	-0.261380808028743	-0.37327577102118	-0.295643590127984	0.0437375017606657	-0.0626904226261513	-0.12089074307529	-0.174699140851281	0.129365665434518	-0.163213660804156
singles-BM0828-HSC-fresh-151027-34	HSC	35.609	-7.1077	-0.68315	4.0774	2.5922	1.5269	1.8168	-0.58202	-1.4817	-2.2738	-0.548525236776974	-1.16478984605468	-1.01608915448983	-0.630930372273777	0.263102308266044	0.158522023611695	-0.59387485075755	1.06481587588054	1.18539269120522	-1.17133008257407	0.0339317267444991	-0.575822031892603	-1.32066121522484	0.389953181697581	-0.934507879676474	0.228925010043801	-0.337726443122932	-0.245508432268428	-0.381885053965356	-0.294178232044771	0.0338685600639862	-0.0205431094477893	-0.413264231259851	-0.185966326262267	-0.370262161462927	0.0386867697626813	0.195431583348516	-0.132884450799771	0.0605612904748775	-0.0930632485912306	-0.274740574533311	-0.170538659372996
singles-BM0828-HSC-fresh-151027-35	HSC	35.78	-6.7263	-1.6317	4.0185	2.9048	1.8689	2.0185	-0.034947	-1.39	-2.2444	-0.620667693799358	-0.42669159857583	-0.410117655393329	-0.904885659064398	-0.463435631730473	-0.22052548100706	-0.222842346658221	-0.152233808711961	-0.73228070547281	-0.856422675563247	0.725167824085553	-0.279844696986771	0.678169286494718	-0.523467794780874	-1.18266215076542	0.848465202303789	-0.110439436956993	0.21237882321883	-0.147156719771538	-0.192991900705269	0.173178170338955	0.103288603975811	-0.347272445928229	-0.00308671463856199	0.0150183993542772	-0.0407252990599229	0.343129572669229	-0.223278670421342	0.397887158083676	0.0426769533347057	-0.228335049356434	-0.271332979171854
singles-BM0828-HSC-fresh-151027-37	HSC	36.04	-6.7814	-0.20054	4.0436	2.4	0.84088	2.0218	-0.22455	-1.814	-2.2857	-0.61034609513753	-1.36336126620681	-1.15076972433952	-1.25258321915302	0.924908269360098	-1.44537180780879	0.521787556376355	0.132720770222488	-0.588393777280978	-0.650219086692619	0.628919228968283	1.01137287553282	0.326608474398022	-0.654697472848383	-0.2828109184615	0.488090816080652	-0.247753890762107	-0.17501895653886	-0.0729162031215634	-0.10787838236029	0.193483972191689	-0.283514544813363	-0.3259887939978	-0.237437022267175	-0.331107301840214	-0.227626593744771	0.0870302534812808	-0.0550018141605839	0.0850816075415495	-0.22299712660868	0.051723047423058	-0.0432590310897264
singles-BM0828-HSC-fresh-151027-38	HSC	36.981	-6.59	-0.49138	4.5666	2.6027	0.80383	1.8042	-0.48176	-1.608	-2.2637	-1.07300289111388	-0.1983788581547	-0.941101426576114	-0.723339353664191	-0.639104001560471	-0.392231015268198	0.594376729940647	-1.20575147708724	-0.394817763353267	-1.44557404325644	-0.794613364084042	0.347369089131696	-2.03614175925109	-1.0057032554709	-0.383380635212815	-0.191108879601543	-0.0981016743776134	-0.235632805008755	-0.323486449682732	-0.200326966362463	-0.157105965514355	-0.415426346700103	-0.301624363897315	-0.483832263468968	-0.541835468737539	-0.262626010705896	-0.0779444906944401	0.0209559577721131	0.0261628597853412	-0.546228456952757	-0.21317148077156	-0.23382702582503
singles-BM0828-HSC-fresh-151027-39	HSC	35.983	-6.7157	-0.25748	4.0151	2.5172	1.0566	1.8964	-0.16437	-1.7743	-2.3109	-0.555373198575985	0.171703648699413	-0.231395483723664	-0.135305308862293	0.071360781055816	0.230658431435081	-0.956448336563983	0.439866326743523	0.733310528170519	-0.333792998598881	0.714267358553802	0.438176421593248	-0.303101243448626	-0.250349726069079	-0.961066735646445	0.0669960665639731	-0.322595290398078	-0.0261105102467886	-0.133625194624093	-0.0999436540290894	0.121884081676432	-0.236872159280218	-0.525918311692972	-0.298583571187815	-0.418908053625075	-0.0802147417360179	-0.208844267714409	0.00205507377286875	-0.109829928516804	-0.337407814460731	-0.0965696852542473	0.0386568672310289
singles-BM0828-HSC-fresh-151027-40	HSC	36.947	-7.3373	-1.2444	4.7782	3.1151	1.2569	2.0333	-0.33912	-1.6766	-2.3088	0.107507968793022	0.127723674895242	-0.41841236083007	-0.0205324673710961	-0.451319440536773	-1.74945922945273	-0.772618896190034	-1.64431778762462	-1.32038897228098	-1.04499394272345	1.27422639343133	0.234143045410263	1.56071174895696	0.108843349719277	-0.96299757385062	-0.265493185465668	-0.123429399009016	-0.152441315373767	-0.163093640394401	-0.0859222387509777	-0.344461674882976	-0.273171272216267	-0.45841136875358	-0.238910607851135	-0.333163962737384	0.0060044858926029	0.264744611943474	-0.233343159429828	0.436204075609484	-0.209164120322709	-0.112760194269664	-0.167888285584857
singles-BM0828-HSC-fresh-151027-41	HSC	37.236	-5.8353	-2.0778	4.4694	3.804	1.4112	1.5685	-0.21429	-1.3357	-2.2947	-0.647134302768664	-0.669879189554984	0.203465934169027	1.10626704906824	1.37201426321121	0.124655356844755	-0.438913746252563	0.306692393356346	0.565781742284162	-0.969237287881943	-2.00373807689634	-0.8500675786437	-2.13584851836407	0.00802408782626668	0.660413758431438	-0.906105570996053	-0.145354779826025	0.154930565145851	0.0400973917886406	-0.0484152843352916	0.135918579272268	0.151577134481689	-0.419788052137135	0.00866110348641677	-0.079685836933483	-0.259393860854768	-0.127896530234431	0.0828134367739527	-0.168941295087434	-0.0567330750903906	-0.0255898777308799	-0.00135713615399942
singles-BM0828-HSC-fresh-151027-42	HSC	36.66	-6.6386	-0.37036	4.4653	2.5531	0.77668	1.9486	-0.24527	-1.8473	-2.3645	-0.732957544894563	-0.841688948569077	-0.229766420978175	-0.942608211912387	0.0561767752574048	-0.801264391591055	-0.787970170277071	-1.28104834455105	-1.85056753246655	-1.54448505173035	1.40045415123339	-0.0685963648790796	1.17102497231601	-1.27856631478653	-1.09556909180983	-0.646709314524597	0.0329353465105964	-0.314479804410188	-0.201945676946319	-0.264541874799664	-0.0522069028335366	-0.442035639681809	-0.537659404895979	-0.517425205597191	-0.623229064519159	-0.18689801081718	0.320181138495679	-0.0427352584305722	0.108578009123215	-0.490506403914708	-0.0822653700269651	-0.232211302919567
singles-BM0828-HSC-fresh-151027-43	HSC	36.409	-6.576	-1.957	3.6451	2.872	1.4667	1.8443	-0.38334	-1.1343	-2.2751	-0.211724990401172	0.775330752827322	-0.533991968963225	-0.291526847992223	0.873470583383619	-0.325698271750721	-0.223623487002653	1.17390055933515	-1.24460399891996	-0.716530032089321	0.894606502542827	-0.68010576145285	-0.364927756907782	-0.67852928891771	0.286582988919268	0.146577969542573	-0.165489229259881	0.202925457015246	-0.293042943760308	-0.22935436216499	0.275348892600135	0.12095804165376	-0.370154453595296	0.203464428751252	-0.180194517820001	-0.344485549092799	0.489828389187021	-0.244714779839195	0.019688121962989	-0.0130565446209463	-0.246494336761237	-0.252351698149212
