35.127	-8.9068	-3.2601
34.516	-1.442	0.39769
26.621	-0.41676	-6.7491
33.447	-0.099584	0.24688
35.417	-9.3933	-3.2228
37.061	-6.5184	-1.2337
36.761	-4.0431	-2.5386
36.51	-6.2637	-0.54518
36.466	-7.3544	-0.70317
28.861	-2.2487	0.5869
37.211	-6.4572	-0.88182
37.444	-6.7964	-3.6172
36.601	-7.2495	-1.0362
27.931	-0.28496	-6.5634
31.618	-10.13	-4.2517
36.223	-7.4272	-1.0084
29.629	-10.882	-3.5421
29.947	-10.855	-3.69
37.298	-6.2867	-4.72
38.155	-4.6891	-2.4946
29.457	-8.1844	-4.6495
37.961	-6.4367	-2.1714
24.995	-12.011	-3.4335
37.283	-5.6156	0.019012
36.059	-5.4499	-1.2052
27.944	-0.12737	-6.92
33.895	-8.0079	0.42918
34.547	-9.2514	-3.6529
27.474	2.3031	-0.87242
36.897	-3.6054	-4.7352
34.858	-0.90232	-5.1763
27.282	1.8772	0.36123
26.937	-11.434	-4.0353
34.051	-7.057	-4.9855
36.385	-6.6891	-0.91737
36.707	-6.8401	-1.3848
36.43	-6.2279	-0.72841
37.485	-6.1472	-1.8209
37.336	-4.2892	-1.3951
36.534	-2.8847	-3.859
36.765	-2.6537	-0.90358
38.365	-5.7093	-3.163
26.795	-1.38	0.76789
37.736	-7.0645	-2.0451
27.947	-11.622	-3.3485
29.441	-2.4441	0.42788
34.545	-0.57259	-5.36
37.192	-7.2199	-0.97104
35.643	-1.0173	-4.7475
29.467	-10.775	-3.9691
36.573	-8.3132	-1.1099
36.38	-6.6055	-0.06572
36.872	-7.3054	-1.1125
31.012	0.82625	-1.0063
33.073	-10.383	-3.0347
33.721	-9.813	-3.1666
36.514	-2.8311	-4.6458
26.728	-2.4993	0.37058
35.137	-7.474	-0.47603
33.092	-2.3509	-0.10809
30.162	1.0924	-0.59141
35.653	-8.8056	-2.0148
37.55	-2.3992	-4.0514
28.167	2.2203	-0.26485
37.262	-7.6743	-2.5575
28.68	-0.5989	-6.5866
36.82	-6.8749	-0.3813
37.969	-4.1044	-3.9668
27.04	-0.27364	-6.8262
35.876	-2.8084	-4.9303
36.613	-7.1136	-0.79163
29.461	-1.419	0.7187
33.343	-10.105	-3.3928
35.407	-6.9301	-1.0617
36.67	-6.252	-0.26205
36.115	-6.9508	-0.31193
30.193	1.2549	-0.92182
36.741	-6.2321	-0.25214
35.394	-6.7244	-4.8998
35.901	-7.5783	-1.5121
36.212	-2.8864	-4.4424
36.519	-6.8297	-1.8835
36.757	-4.3829	-1.9128
37.299	-4.6356	-4.2258
36.961	-6.9266	-1.1732
35.464	-9.2253	-3.2972
35.372	-7.55	0.094466
37.434	-3.8318	-1.858
37.432	-2.5769	-3.2596
35.832	-1.7551	-5.3572
34.841	-1.1825	-5.6789
35.748	-1.2876	-4.9432
37.279	-7.3662	-1.4602
33.607	-1.7542	0.66326
36.366	-7.7739	-1.273
29.524	1.8227	-0.21233
24.281	-0.95431	1.6062
37.71	-3.7762	-3.6003
37.127	-6.706	-1.4274
37.568	-3.1113	-4.1591
36.105	-7.3621	-0.27467
36.68	-3.1089	-0.80076
37.185	-5.435	-1.2468
35.352	-7.529	-3.7597
37.144	-2.5994	-2.8073
36.629	-7.321	-0.79914
29.709	-1.2098	-6.7267
28.639	-1.7463	0.11451
33.884	-9.4559	-2.2002
29.769	-1.6298	0.65782
37.081	-2.2684	-3.7777
36.206	-7.2978	-1.6692
25.402	-11.378	-4.1255
37.885	-6.1483	-4.0581
31.038	-10.399	-3.8462
36.67	-6.0862	-0.60603
34.412	-0.72442	-5.3799
29.81	-10.35	-3.8864
33.106	-8.9881	-4.6548
29.473	-0.48085	-6.5681
35.74	-1.5646	-5.2828
37.574	-2.8168	-1.8882
32.89	0.72047	-2.1587
36.778	-6.6332	-1.1096
37.034	-3.681	-5.0419
27.479	-1.1421	0.8687
35.114	-8.5241	-4.0748
35.997	-3.0534	-4.6892
36.301	-1.469	-4.8456
33.033	0.14127	-0.89016
35.769	-1.0613	-4.7791
24.668	-11.654	-3.2159
28.566	2.1575	-0.46418
18.476	-11.922	-3.6567
31.902	-10.188	-3.1425
35.592	-6.7005	-0.93449
34.055	0.053927	-3.4849
29.642	-1.2463	-6.7948
37.359	-2.1066	-3.8716
28.656	-0.89458	-6.9293
37.672	-6.7785	-0.78609
35.668	-7.5501	-1.0858
36.261	-6.8152	-1.5389
36.834	-6.7319	-1.2722
36.996	-7.5969	-1.0678
30.542	-6.0829	-5.3952
35.304	-0.72865	-1.7241
32.167	-10.434	-3.3169
37.241	-6.6798	-1.5083
37.692	-3.8642	-3.9815
36.295	-7.3641	-1.1927
36.177	-1.3727	-4.7834
35.221	-1.4667	-5.6054
36.195	-3.0407	-2.149
20.821	-12.156	-3.2601
28.31	-11.059	-4.4058
37.112	-7.4161	-1.9881
35.304	-6.792	-4.5462
31.554	1.5166	-0.70294
35.332	-3.4379	0.25797
33.492	-9.8817	-3.9009
37.411	-6.3305	-1.4893
35.78	-6.7263	-1.6317
33.448	-0.77411	0.15523
35.375	-5.2242	-0.81239
33.301	-0.8584	-6.2191
33.996	-0.50546	-3.2843
36.135	-7.0239	-0.50614
35.965	-2.0548	-5.2201
36.394	-6.1789	-1.2919
37.406	-4.8724	-2.8986
36.04	-7.8278	-3.3901
36.003	-7.4847	-0.98669
37.505	-3.3844	-3.665
38.095	-4.4114	-3.0289
28.845	-0.3391	-6.3215
31.873	1.1603	-1.4668
37.224	-5.958	-1.089
37.745	-6.0125	-2.6235
32.761	-10.279	-3.5803
35.146	-6.8688	-1.1453
22.237	-11.81	-3.5527
36.309	-1.0166	-2.6914
32.789	-9.4975	-3.0511
38.051	-7.0224	-2.7249
37.117	-7.0294	-1.3152
29.757	-0.67542	-6.5392
37.809	-6.3381	-1.42
37.268	-4.9914	-0.25184
37.709	-3.5095	-2.5169
29.359	-1.6151	0.50232
35.72	-8.5251	-3.5035
35.965	-1.3746	-5.0021
36.316	-4.3292	-0.2157
32.677	-8.7274	-4.1685
38.36	-5.3256	-2.9136
36.221	-7.3412	-4.4751
34.415	-6.8325	0.075148
28.368	-0.59665	-6.7559
36.759	-3.5836	-0.81804
34.095	-9.7839	-3.228
37.368	-6.4768	-2.9922
37.332	-7.2515	-3.8961
35.258	-5.3219	-5.4431
36.321	-3.9637	-0.27042
36.03	-6.7396	-2.2656
36.297	-6.6218	-1.3064
36.623	-2.2417	-4.4946
30.035	-10.734	-3.8263
36.66	-6.6386	-0.37036
21.515	-0.27706	1.74
33.103	-10.306	-3.7632
36.952	-8.0395	-3.7747
22.571	-0.57713	1.5151
37.393	-3.4946	-4.3244
29.076	-11.036	-4.0158
27.77	-11.555	-3.6482
37.578	-3.8494	-4.4812
37.42	-3.8425	-1.2864
26.936	-1.6129	1.3973
36.112	-7.3194	-0.71772
35.791	-7.0583	-0.31701
30.4	-10.876	-4.4696
35.159	-1.6508	-5.7185
36.861	-1.5517	-4.234
26.877	2.3493	0.26303
20.474	-12.495	-3.206
27.177	-2.3797	0.14023
37.496	-2.3662	-2.2257
34.893	-8.2576	-0.2879
26.716	-11.636	-3.9302
34.889	-7.5416	-4.5362
36.442	-8.308	-1.1302
35.773	-7.8802	-0.81617
37.317	-6.8573	-3.3818
36.102	-3.0749	-5.1304
37.105	-2.5589	-3.5756
25.809	-11.625	-3.7767
31.857	1.6245	-3.1076
26.788	-1.3344	0.7076
37.049	-6.6954	-1.5441
30.72	1.4517	-0.34053
27.045	2.3681	0.63953
20.617	-0.3175	1.6639
37.887	-5.396	-1.5637
37.858	-5.3791	-3.9756
37.652	-4.4151	-4.0434
29.685	-10.994	-2.7076
33.751	-10.254	-2.9882
33.908	-0.57427	-1.1263
36.426	-7.9875	-4.213
33.919	-7.0507	-5.0645
37.54	-3.8517	-4.3804
35.577	-1.6453	-5.4049
38.032	-3.8433	-2.5224
26.259	-0.18253	-7.0548
35.993	-7.0808	-1.3785
34.187	-1.4715	-5.6999
38.371	-4.863	-2.051
36.918	-7.5758	-1.5006
36.473	-1.6404	-4.767
28.657	-0.49517	-6.6234
36.394	-7.593	-0.62675
36.478	-7.1979	-2.0881
35.184	-9.2901	-3.1965
33.753	-9.4761	-3.5559
38.074	-4.3028	-2.4632
36.292	-2.6554	-4.4174
37.272	-6.8375	-1.1314
33.715	-9.6432	-2.123
35.237	-0.69076	-4.8874
24.414	-12.142	-3.2013
37.569	-6.5148	-1.4642
36.96	-6.9343	-1.0159
37.294	-1.9809	-3.4145
37.737	-6.611	-1.2513
37.08	-2.6979	-1.4846
37.508	-7.0244	-1.8393
37.038	-4.3294	-1.0892
34.492	-7.3364	0.24994
27.619	-11.723	-3.0238
37.109	-7.0105	-0.90472
33.954	-0.85081	-5.874
25.499	-1.9116	0.89186
33.203	-10.02	-3.7952
36.949	-4.5689	-2.2549
38.43	-6.1105	-2.4777
36.281	-7.2612	-1.4428
36.205	-2.6511	-0.80731
31.294	-7.8077	-4.7166
28.036	-0.32208	-6.6729
37.033	-2.5461	-1.0928
33.627	-10.262	-3.7998
28.89	2.0927	-0.92713
36.811	-6.4165	0.35144
37.011	-5.9559	-0.4383
38.201	-3.9247	-2.182
36.854	-3.5895	-4.6313
37.373	-6.9962	-0.69014
38.149	-5.5533	-1.2842
36.144	-2.2189	-1.1147
35.14	-0.37334	-2.7565
36.902	-7.0363	-0.65284
36.446	-6.3734	-4.8093
36.044	-8.7182	-2.4083
34.719	-9.8405	-3.3063
36.437	-3.6993	-4.3082
34.532	-1.6199	-5.9276
24.371	-1.4143	1.2245
27.162	-11.286	-4.1317
35.233	-8.8871	-3.1131
34.886	-6.2481	-5.5571
34.45	-9.2067	-3.1109
35.822	-6.391	-2.1782
35.733	-1.9219	-0.14499
35.874	-8.6177	-1.8043
34.192	-8.3314	-3.5638
37.948	-6.3604	-1.6608
35.228	-8.4952	-3.2171
34.806	-6.9562	-0.62806
26.345	-1.1055	0.5634
25.296	-0.72466	1.6146
37.422	-3.4628	-2.3274
28.048	-11.488	-4.1721
37.105	-3.6061	-4.5524
36.419	-6.6899	-0.5559
35.34	-2.5809	-4.242
33.407	-9.7397	-3.9947
32.896	-9.6574	-3.1526
36.359	-7.4549	-1.0004
35.12	-1.2742	-2.8903
37.498	-3.5547	-4.4466
36.054	-7.6498	-0.76852
37.167	-6.6659	-1.13
37.129	-4.2692	-2.0975
36.978	-1.6567	-1.9199
29.606	1.5715	-0.54431
33.643	-1.3637	-2.5897
34.789	-7.3388	-0.54573
28.725	1.7036	-0.72164
24.712	2.8802	0.58317
36.593	-5.8661	-0.6886
36.284	-1.8405	-5.0251
29.893	-1.3723	-6.5831
36.546	-7.4554	-1.1895
35.946	-6.5489	-1.2203
36.537	-6.8783	-1.0337
20.317	-12.541	-3.2969
34.361	-1.276	-5.9627
37.923	-3.705	-3.5402
37.259	-3.0075	-4.4835
37.096	-3.0514	-4.6541
34.849	-9.695	-3.414
38.398	-5.8134	-1.1318
24.003	0.13853	1.4663
37.122	-3.4666	-4.8168
36.732	-7.2218	-0.73825
33.778	-8.1256	-0.58235
31.849	-10.422	-3.1593
37.14	-3.9296	-2.3872
36.72	-6.1892	-0.64828
36.229	-7.0194	-0.57746
31.782	-10.612	-2.5976
33.339	-3.0923	-1.8954
31.845	1.0033	-1.1008
34.623	-7.9058	-0.21977
36.82	-6.9642	-1.231
38.141	-4.2786	-2.7783
36.231	-6.2373	-5.1256
36.289	-2.5821	-5.4333
37.38	-3.0814	-1.6637
35.425	-1.3523	-5.359
35.754	-8.7903	-3.0805
36.588	-2.8971	-0.65573
28.461	0.98628	0.17033
36.185	-1.9151	-5.1717
36.577	-3.213	-5.146
36.786	-8.3038	-2.0017
37.997	-4.8692	-1.9471
37.103	-6.7509	-1.4273
38.09	-4.6696	-3.7878
25.277	-1.3055	1.488
36.099	-2.2894	-4.5739
31.698	-1.481	-6.3148
37.265	-6.8089	-1.3866
32.951	-2.1329	0.73755
35.127	-9.5065	-3.6642
36.16	-6.4134	-0.87063
37.729	-4.9993	-4.3855
32.13	-10.432	-3.3767
37.573	-3.3045	-2.1576
37.755	-3.5724	-3.9847
37.348	-6.6439	-1.5268
37.925	-7.2268	-2.1791
36.177	-1.8567	-5.0243
37.795	-6.7263	-1.3088
31.65	0.84958	-1.5053
36.07	-7.6448	-1.1824
22.184	-12.39	-2.6067
30.247	-10.532	-3.9948
37.393	-6.592	-1.4972
37.554	-2.4907	-3.7862
37.201	-7.6178	-1.6684
30.283	-1.7556	-6.5862
25.356	-12.145	-2.9767
35.172	-5.0249	-0.59907
37.305	-7.1596	-1.4898
35.947	-3.498	-4.6138
33.207	-10.28	-2.8261
28.016	2.2856	-0.45016
22.195	-0.52443	1.9394
35.802	-9.2502	-3.1529
36.956	-7.4289	-1.0991
38.171	-4.4907	-2.327
36.092	-7.0394	-3.7643
26.98	-11.301	-3.1408
35.669	-5.378	-5.4118
34.864	-0.4048	-2.0771
36.613	-7.0288	-0.34779
31.329	-9.8618	-4.0712
36.769	-3.844	-5.1959
30.827	-10.451	-4.0079
37.061	-7.7577	-3.156
34.483	-1.1037	-5.7561
35.73	-7.9709	-0.66978
26.612	-11.577	-3.6266
36.745	-7.1831	-2.3689
31.359	1.2267	-0.79001
34.084	-5.1555	-0.37926
38.29	-5.6387	-2.4153
22.106	0.18732	1.8667
35.735	-6.692	-0.29731
17.095	-12.321	-2.8753
36.501	-6.4825	-0.69156
26.577	2.4753	-0.54886
37.219	-2.0424	-2.5208
36.172	-0.92643	-4.2247
37.095	-4.2397	-4.9509
33.674	-1.1195	0.1615
36.517	-7.0275	-0.29672
31.972	-10.291	-4.3015
37.138	-4.5323	-4.5154
32.883	-8.6579	-4.8132
33.946	0.48495	-2.0193
33.226	-8.1007	-3.0252
36.037	-8.4397	-2.6454
32.196	-1.6907	0.61627
27.763	-0.19828	-6.7383
36.339	-6.8364	-0.98471
32.65	-0.74971	-6.2361
36.261	-2.6379	-4.6789
35.636	-9.2272	-3.3149
37.07	-2.1273	-3.4271
36.04	-8.1498	-3.5092
37.255	-6.7602	-0.97143
33.652	-9.6058	-2.9365
35.983	-8.1255	-2.4158
34.944	-8.9841	-4.1297
33.04	0.80558	-4.2231
37.059	-7.1464	-0.47755
35.629	-9.285	-3.1762
37.101	-2.5892	-4.5559
33.365	0.518	-1.5642
37.799	-3.4383	-3.9197
37.502	-6.2755	-1.1577
37.352	-7.3788	-1.6396
34.537	-0.89781	-0.21511
34.933	-9.2861	-1.8374
34.882	-6.9392	-0.59267
28.051	-11.463	-3.9954
38.583	-5.346	-2.3082
35.765	-2.3939	-5.2168
35.587	-2.51	-0.4416
37.18	-7.2877	-2.0295
36.955	-6.6936	-0.62468
33.145	0.72644	-3.0346
36.358	-1.9963	-3.3979
35.264	-7.1588	-0.50919
34.658	-0.62976	-5.3143
36.36	-2.2355	-0.98092
36.834	-7.6649	-2.6837
21.132	-1.0722	1.3773
13.152	-11.939	-3.2046
36.426	-6.7145	-0.56541
36.807	-6.8513	-1.4331
36.444	-7.3508	-0.80357
35.638	-1.1759	-3.9446
27.737	-11.284	-3.2202
36.113	-7.5229	-1.1566
34.689	-0.28268	-3.6521
37.379	-3.6702	-0.92475
38.099	-4.1749	-2.0066
38.276	-3.9029	-2.2387
35.502	-5.9782	-1.6541
36.584	-6.9242	-0.77023
35.672	-1.7917	-5.3377
36.752	-3.5477	-2.6273
34.205	-9.6351	-2.6179
36.673	-7.7313	-1.7312
34.93	-7.4385	0.28604
36.492	-7.1408	-1.0361
37.788	-4.174	-1.7582
36.965	-3.0487	-1.9398
38.23	-4.9132	-3.4835
36.663	-3.1631	-0.3802
33.099	0.055081	-5.2592
31.239	-10.563	-3.4322
35.881	-1.4853	-5.1216
33.57	-8.7984	-2.8098
37.128	-7.3755	-1.516
33.552	-9.7298	-1.7604
35.169	-9.4052	-2.0994
33.728	-7.5046	-4.2941
31.148	1.1191	-1.7657
36.1	-5.7452	-0.9397
14.2	-12.25	-2.7913
33.449	-0.70302	-0.86649
36.735	-2.0513	-4.5974
37.97	-6.9158	-1.8538
37.271	-6.6982	-1.6293
36.379	-3.7123	-1.4074
24.282	-11.844	-3.4144
36.613	-3.0796	-0.94265
35.771	-6.6465	-1.0204
29.6	1.593	-1.8446
37.883	-2.6633	-2.9858
31.258	-10.897	-3.3516
28.835	-0.9672	-6.622
26.632	-11.363	-3.9523
34.045	-9.3825	-2.7884
36.668	-5.7643	-0.36006
33.156	0.051677	-0.95287
33.764	-0.71277	-5.7633
35.295	-7.3557	-2.6164
34.803	-7.3818	-0.18694
34.462	-9.6263	-2.7398
35.186	-7.3743	-0.73991
36.568	-6.7341	-0.43936
37.311	-7.1319	-2.484
24.603	3.0977	0.72789
30.903	0.73487	-0.78254
36.998	-6.8792	-0.55387
33.493	-0.10664	-5.5756
38.411	-5.9434	-2.5654
23.875	-11.581	-3.7265
31.882	0.099737	0.85538
31.935	-9.6442	-3.1092
26.959	-11.641	-3.4896
27.536	2.4938	-0.31686
37.244	-6.5933	-1.2809
29.127	1.8274	-0.60295
37.126	-1.7498	-4.0023
37.964	-6.7002	-1.5893
29.648	-0.84476	0.71673
37.316	-6.1483	-0.43037
37.077	-7.9142	-1.4075
33.288	-0.28058	-5.9272
35.647	-8.0758	-4.3618
36.307	-7.1819	-0.72469
37.012	-7.3768	-2.6185
29.6	-10.915	-3.8914
37.241	-3.7254	-1.2785
36.381	-6.3235	-0.97449
38.228	-5.9979	-2.4075
29.683	2.3099	-1.5653
36.092	-3.3609	-0.37577
36.459	-2.2777	-4.9212
26.628	-11.465	-3.5706
37.597	-4.7139	-4.268
37.638	-2.9456	-1.7393
36.825	-5.2081	-2.5948
37.001	-3.1956	-1.9825
35.376	-7.6203	-0.86273
29.737	-10.997	-3.7093
36.646	-6.9621	-4.4572
35.599	-6.7579	-0.15719
31.82	-1.1205	-6.6025
36.406	-3.0178	-1.5552
33.897	-9.3231	-3.4479
32.105	-1.7627	-0.10838
36.277	-7.249	-0.71106
36.737	-5.862	-0.77037
36.388	-6.8777	-0.40505
37.261	-2.7718	-4.19
31.621	1.471	-2.1952
37.684	-3.9188	-3.9944
24.924	3.2424	0.63254
35.866	-3.3966	-1.9231
27.767	2.2237	-0.43318
35.011	-9.3326	-3.6961
36.754	-3.0007	-4.6999
28.246	-11.364	-3.9274
28.058	-0.40419	-6.5521
36.427	-6.7942	-0.72939
38.176	-3.9397	-2.3623
31.848	-10.514	-3.7276
32.421	-9.9028	-3.8736
37.445	-4.4388	-3.7318
35.951	-1.7764	-5.2628
35.052	-2.3438	-0.25459
37.046	-6.6266	-1.4054
35.805	-0.27107	-3.7675
37.018	-2.1404	-3.4635
29.485	-11.04	-4.0291
34.963	-0.91573	-4.2992
35	-8.9277	-3.0689
37.03	-6.9054	-0.89318
36.998	-6.6701	-0.68066
28.959	-10.732	-3.9835
28.796	2.6423	-1.0447
35.607	-1.8209	-5.5017
29.049	2.1374	-1.2587
36.564	-7.3469	-0.8169
37.58	-5.6603	-2.0723
31.865	0.77388	-1.3397
29.143	-1.0016	-6.5471
27.258	0.22043	-6.3336
35.159	-8.7272	-4.1003
35.815	-7.8946	-0.37288
37.493	-3.1652	-4.0554
36.963	-3.5361	-2.5995
37.393	-5.8686	-0.98026
37.813	-3.2192	-2.0258
37.005	-7.4155	-1.2923
36.678	-7.6703	-1.4146
36.409	-6.576	-1.957
36.077	-2.6253	-4.9514
36.243	-3.5794	-0.21717
36.026	-6.626	-0.1023
36.241	-3.1487	-1.2023
26.151	2.5267	-0.32816
37.961	-4.5137	-3.6152
34.751	-2.076	-4.7894
35.408	-1.3801	-5.2085
31.983	-8.192	0.43924
37.348	-4.3808	-3.4643
25.224	-11.867	-3.7074
29.185	-1.0694	-6.7569
34.119	-1.5572	-3.3554
35.665	-1.1446	-3.4708
37.853	-6.0901	-2.2477
36.103	-2.9022	-4.7952
36.835	-3.5596	-0.94827
36.17	-7.445	-0.85062
26.906	2.3831	-0.26394
36.06	-7.5642	-0.4854
37.14	-4.964	-4.1295
36.254	-2.536	-4.605
37.401	-2.788	-4.0256
36.424	-7.281	-0.91605
35.811	-7.1054	-0.26252
35.131	-7.9391	-1.5386
36.196	-2.2167	-5.2777
35.143	-3.4181	-0.3143
35.111	-2.7285	-5.6907
38.008	-3.2008	-3.5752
35.136	-0.6424	-1.0237
35.689	-6.7757	-2.8578
29.713	-1.3836	0.57155
30.906	-10.083	-3.4443
34.883	-4.4287	-1.5223
38.086	-4.8205	-3.8928
37.501	-3.63	-3.2459
35.843	-6.6108	-1.5401
31.505	-10.677	-3.5357
37.16	-6.6232	-0.7396
36.42	-7.2465	-0.79641
31.917	-9.7447	-4.6294
37.031	-6.9763	-1.0374
38.265	-5.2641	-1.6418
37.023	-7.7618	-3.0738
35.848	-8.0086	-0.74692
37.359	-3.4721	-4.3656
37.919	-4.1884	-3.3612
31.151	-10.386	-3.707
37.056	-2.086	-4.1943
38.006	-4.5622	-1.6132
36.625	-3.1859	-5.035
22.994	0.17768	1.5887
37.974	-3.5713	-2.2629
35.991	-7.1105	-0.27884
34.046	-7.7115	-0.99998
28.049	-10.987	-4.007
24.626	2.8702	0.65734
35.883	-6.8386	-4.8344
36.537	-6.301	-1.1695
36.684	-6.916	-0.54257
36.131	-6.7703	-0.6249
36.721	-7.1728	-1.6014
36.291	-3.2826	-5.4975
37.998	-6.5588	-1.1578
37.407	-3.279	-1.2402
34.719	-0.76652	-0.38087
24.667	-11.97	-3.4268
36.562	-7.8558	-2.4601
34.523	-6.4037	-5.2684
36.344	-2.7243	-5.0541
28.704	-1.2358	0.73461
35.112	-8.381	-1.5627
36.561	-8.08	-2.507
29.101	1.8205	-1.2912
35.878	-8.1252	-1.6888
33.057	0.84632	-2.7147
33.546	-0.34527	-5.445
31.882	-0.57295	-5.8092
24.91	-11.954	-3.5912
38.382	-5.4187	-2.2298
35.342	-0.84757	-4.9727
34.619	-5.6944	-5.4814
36.436	-7.5013	-0.96146
37.02	-3.3083	-1.0167
34.806	-8.8901	-2.973
34.347	-0.98887	-5.2431
32.922	-10.36	-3.0592
37.436	-2.0099	-3.387
27.802	-0.52154	-6.6001
36.324	-7.7981	-3.4379
33.436	-1.2899	-6.2745
33.177	-9.7487	-2.9992
27.274	2.4161	-0.10539
25.93	-1.2025	0.87789
36.272	-2.8487	-4.1937
37.157	-2.2965	-4.1908
30.682	1.0168	-1.2092
34.541	-2.8555	-1.6681
33.291	0.40457	-1.8331
37.406	-4.0066	-3.9598
24.997	-0.66669	1.1359
36.12	-6.4143	-1.0835
34.659	-1.9863	-5.9829
36.488	-7.3251	-2.3262
27.032	-11.414	-3.9168
33.231	0.16905	-5.6528
35.542	-6.5946	-1.1652
36.53	-7.222	-1.5122
35.769	-1.7993	-5.2612
35.546	-8.9878	-2.0374
36.791	-7.3313	-1.4707
29.891	1.399	-0.59674
35.835	-5.3318	-5.5868
28.257	-0.68969	-6.8239
37.377	-6.8635	-1.8859
27.464	-11.751	-2.8039
28.168	-0.41404	-6.7192
37.75	-4.869	-1.3026
35.944	-7.7459	-1.3209
38.082	-5.3314	-2.1137
33.007	0.29962	-0.29684
38.541	-5.8464	-3.3132
36.802	-7.1285	-0.91854
37.28	-2.8613	-4.4514
27.788	-0.7983	-6.5807
29.504	-10.993	-3.853
30.43	-10.246	-3.9492
35.675	-7.1694	-0.86933
37.326	-5.6839	-4.4112
36.829	-3.054	-4.6771
37.127	-7.6054	-3.972
32.465	0.75286	-1.4389
33.046	-8.5364	-0.65937
32.73	-10.178	-2.8586
34.579	-9.3204	-3.3467
33.708	-1.6614	0.33322
37.264	-6.7331	-1.3042
33.378	-9.128	-3.986
36.682	-6.2436	-0.22291
30.821	-10.162	-3.2975
36.51	-8.369	-3.6788
24.884	-12.03	-3.7199
35.633	-2.7754	-0.42644
36.718	-6.6751	-0.98773
35.556	-2.9167	-0.96308
27.416	-11.642	-3.608
35.042	-7.5012	-4.9165
37.034	-2.7736	-2.7544
37.879	-3.3745	-3.9897
28.693	1.9418	-0.84665
36.863	-4.6665	-0.57369
37.196	-2.9731	-1.8959
28.874	-11.12	-4.0281
37.449	-6.7361	-1.3597
35.503	-6.2815	0.51715
24.869	-11.715	-3.337
37.136	-6.9179	-0.88602
37.548	-3.7864	-2.5541
36.034	-7.4432	-0.97491
37.937	-4.7004	-4.0766
35.013	-1.0942	-0.74452
37.172	-5.7699	-2.3884
37.69	-2.9721	-2.3396
36.99	-7.0988	-1.0916
32.325	-6.7771	-5.2843
36.596	-8.2474	-2.108
34.624	-9.1756	-3.8766
36.626	-3.6918	-0.73483
36.301	-7.5684	-2.2311
35.615	-2.2489	-4.7724
37.742	-5.3859	-2.9074
36.329	-1.779	-4.8389
33.853	-7.9412	-4.2012
36.495	-7.6701	-0.95526
32.664	-10.854	-2.59
34.45	-0.82641	-5.3395
